Điện Máy Xanh - Điện máy Xanh Ấp 7,"Điện máy Xanh Ấp 7, Xã Tân Đông, Tỉnh Đồng Tháp, Việt Nam",POINT (106.708984375 10.44149112701416),7146
Điện Máy Xanh - Điện máy Xanh Ấp Chợ,"Điện máy Xanh Ấp Chợ, Xã Gò Công Đông, Tỉnh Đồng Tháp, Việt Nam",POINT (106.71358489990234 10.319742202758789),9976
Thế Giới Di Động - Thế giới di động Số 162 - 163,"Thế giới di động Số 162 - 163, Tỉnh Lộ 862, KP Hòa Thơm 1, Xã Tân Hòa, Tỉnh Đồng Tháp, Việt Nam",POINT (106.71127319335938 10.321050643920898),1050
Điện Máy Xanh - Điện máy Xanh 635 Bình Hòa Đông,"Điện máy Xanh 635 Bình Hòa Đông, Xã Đồng Sơn, Tỉnh Đồng Tháp, Việt Nam",POINT (106.578369140625 10.35750961303711),614
Điện Máy Xanh - Điện máy Xanh Ấp Bình Tây,"Điện máy Xanh Ấp Bình Tây, Xã Vĩnh Bình, Tỉnh Đồng Tháp, Việt Nam",POINT (106.52882385253906 10.357792854309082),7611
Thế Giới Di Động - Thế giới di động Ấp Thượng (Khu phố 3),"Thế giới di động Ấp Thượng (Khu phố 3), Xã Vĩnh Bình, Tỉnh Đồng Tháp, Việt Nam",POINT (106.57989501953125 10.347565650939941),8742
Thế Giới Di Động - Thế giới di động Số 303 ấp Chợ,"Thế giới di động Số 303 ấp Chợ, Xã Gia Thuận, Tỉnh Đồng Tháp, Việt Nam",POINT (106.74475860595703 10.390621185302734),1166
Điện Máy Xanh - Điện máy Xanh Số 115 đường Nguyễn Trãi,"Điện máy Xanh Số 115 đường Nguyễn Trãi, Phường Mỹ Tho, Tỉnh Đồng Tháp, Việt Nam",POINT (106.36701965332031 10.361173629760742),552
Điện Máy Xanh - Điện máy Xanh 98 Ấp Bắc,"Điện máy Xanh 98 Ấp Bắc, KP 4, Phường Trung An, Tỉnh Đồng Tháp, Việt Nam",POINT (106.3440933227539 10.37628173828125),1677
Điện Máy Xanh - Điện máy Xanh Ấp Chợ,"Điện máy Xanh Ấp Chợ, Phường Trung An, Tỉnh Đồng Tháp, Việt Nam",POINT (106.31358337402344 10.34196949005127),9201
Điện Máy Xanh - Điện máy Xanh Xã Lương Hòa Lạc,"Điện máy Xanh Xã Lương Hòa Lạc, Tỉnh Đồng Tháp, Việt Nam",POINT (106.3538589477539 10.416943550109863),7701
Điện Máy Xanh - Điện máy Xanh Ấp Mới,"Điện máy Xanh Ấp Mới, Xã Long Định, Tỉnh Đồng Tháp, Việt Nam",POINT (106.2520980834961 10.399955749511719),7008
Điện Máy Xanh - Điện máy Xanh Ấp Thân Hoà,"Điện máy Xanh Ấp Thân Hoà, Xã Châu Thành, Tỉnh Đồng Tháp, Việt Nam",POINT (106.33733367919922 10.441987037658691),7009
Điện Máy Xanh - Điện máy Xanh Ấp 1,"Điện máy Xanh Ấp 1, Phường Trung An, Tỉnh Đồng Tháp, Việt Nam",POINT (106.3261947631836 10.367441177368164),6881
Thế Giới Di Động - Thế giới di động Số 49,"Thế giới di động Số 49, ấp Vĩnh Thạnh, Xã Vĩnh Kim, Tỉnh Đồng Tháp, Việt Nam",POINT (106.24665069580078 10.355513572692871),954
Thế Giới Di Động - Thế giới di động Số 25-26 Ấp Bắc,"Thế giới di động Số 25-26 Ấp Bắc, Phường Đạo Thạnh, Tỉnh Đồng Tháp, Việt Nam",POINT (106.35880279541016 10.36387825012207),1660
Thế Giới Di Động - Thế giới di động 12 Đinh Bộ Lĩnh,"Thế giới di động 12 Đinh Bộ Lĩnh, Phường Mỹ Tho, Tỉnh Đồng Tháp, Việt Nam",POINT (106.37718200683594 10.35299301147461),724
Thế Giới Di Động - Thế giới di động 348 Quốc Lộ 50,"Thế giới di động 348 Quốc Lộ 50, KP. 05, Phường Mỹ Phong, Tỉnh Đồng Tháp, Việt Nam",POINT (106.3884506225586 10.351396560668945),1922
Thế Giới Di Động - Thế giới di động 49/2 đường Ấp Bắc,"Thế giới di động 49/2 đường Ấp Bắc, Phường Đạo Thạnh, Tỉnh Đồng Tháp, Việt Nam",POINT (106.34850311279297 10.372420310974121),716
Thế Giới Di Động - Thế giới di động 57/6 - 57/8 Lê Thị Hồng Gấm,"Thế giới di động 57/6 - 57/8 Lê Thị Hồng Gấm, Phường Thới Sơn, Tỉnh Đồng Tháp, Việt Nam",POINT (106.34320831298828 10.350625991821289),863
Thế Giới Di Động - Thế giới di động 920 Lý Thường Kiệt,"Thế giới di động 920 Lý Thường Kiệt, Phường Đạo Thạnh, Tỉnh Đồng Tháp, Việt Nam",POINT (106.35694885253906 10.3574857711792),303
Thế Giới Di Động - Thế giới di động Số 132A,"Thế giới di động Số 132A, khu phố 2 (Ngã Ba Trung Lương), Phường Trung An, Tỉnh Đồng Tháp, Việt Nam",POINT (106.34075927734375 10.383750915527344),1397
Thế Giới Di Động - Thế giới di động Số 34,"Thế giới di động Số 34, khu phố 2, ấp Chợ (Gần ngã tư Bình Đức, chợ Bình Đức), Phường Trung An, Tỉnh Đồng Tháp, Việt Nam",POINT (106.31317138671875 10.341636657714844),1882
Điện Máy Xanh - Điện máy Xanh Ấp Phú Thạnh,"Điện máy Xanh Ấp Phú Thạnh, Xã Hưng Thạnh, Tỉnh Đồng Tháp, Việt Nam",POINT (106.33424377441406 10.538830757141113),7610
Điện Máy Xanh - Điện máy Xanh Ấp Tân Hoà,"Điện máy Xanh Ấp Tân Hoà, Xã Tân Hương, Tỉnh Đồng Tháp, Việt Nam",POINT (106.36919403076172 10.485404014587402),7094
Điện Máy Xanh - Điện máy Xanh Đường DT16,"Điện máy Xanh Đường DT16, tổ 6, ấp Tân Phú, Xã Tân Phú Đông, Tỉnh Đồng Tháp, Việt Nam",POINT (106.60990905761719 10.2723970413208),12327
Thế Giới Di Động - Thế giới di động Ấp Tân Phú,"Thế giới di động Ấp Tân Phú, Xã Tân Phú Đông, Tỉnh Đồng Tháp, Việt Nam",POINT (106.65626525878906 10.265856742858887),7095
Điện Máy Xanh - Điện máy Xanh Tổ 2,"Điện máy Xanh Tổ 2, Khu 1, Xã Tân Phước 1, Tỉnh Đồng Tháp, Việt Nam",POINT (106.19444274902344 10.474289894104004),1051
Điện Máy Xanh - Điện máy Xanh Ấp Tân Phú,"Điện máy Xanh Ấp Tân Phú, Xã Châu Thành, Tỉnh Đồng Tháp, Việt Nam",POINT (106.35533905029297 10.467486381530762),3063
Điện Máy Xanh - Điện máy Xanh Ngã 3 chợ Mới,"Điện máy Xanh Ngã 3 chợ Mới, Ấp Tân Phong, Xã Châu Thành, Tỉnh Đồng Tháp, Việt Nam",POINT (106.34205627441406 10.475138664245605),6883
Thế Giới Di Động - Thế giới di động Số 4B/4,"Thế giới di động Số 4B/4, Ấp Rẫy, Xã Châu Thành, Tỉnh Đồng Tháp, Việt Nam",POINT (106.34314727783203 10.449637413024902),361
Thế Giới Di Động - Thế giới di động 699 DT866,"Thế giới di động 699 DT866, Ấp Tân Phong, Xã Châu Thành, Tỉnh Đồng Tháp, Việt Nam",POINT (106.34197235107422 10.47529411315918),9257
Điện Máy Xanh - Điện máy Xanh 41 Quốc lộ 53,"Điện máy Xanh 41 Quốc lộ 53, ấp Nguyệt Lãng B, Xã Bình Phú, Tỉnh Vĩnh Long, Việt Nam",POINT (106.24356079101562 9.959583282470703),2810
Điện Máy Xanh - Điện máy Xanh Số 315-317,"Điện máy Xanh Số 315-317, Quốc lộ 53, Khóm 5, Xã Càng Long, Tỉnh Vĩnh Long, Việt Nam",POINT (106.20552825927734 9.998735427856445),648
Điện Máy Xanh - Điện máy Xanh Tỉnh lộ 911,"Điện máy Xanh Tỉnh lộ 911, ấp Tân An Chợ, Xã Tân An, Tỉnh Vĩnh Long, Việt Nam",POINT (106.15190887451172 9.91064739227295),2811
Điện Máy Xanh - Điện máy Xanh 78 Hương lộ 3,"Điện máy Xanh 78 Hương lộ 3, Ấp Đon, Xã Nhị Long, Tỉnh Vĩnh Long, Việt Nam",POINT (106.26782989501953 10.00705623626709),12778
Thế Giới Di Động - Thế giới di động Số 248 – 250 – 252,"Thế giới di động Số 248 – 250 – 252, QL. 53, Khóm 3, Xã Càng Long, Tỉnh Vĩnh Long, Việt Nam",POINT (106.20528411865234 9.997244834899902),9469
Điện Máy Xanh - Điện máy Xanh Khóm 5,"Điện máy Xanh Khóm 5, Xã Cầu Kè, Tỉnh Vĩnh Long, Việt Nam",POINT (106.05622100830078 9.869285583496094),8127
Thế Giới Di Động - Thế giới di động Số 209,"Thế giới di động Số 209, Đường 30/4, Khóm 5, Xã Cầu Kè, Tỉnh Vĩnh Long, Việt Nam",POINT (106.05623626708984 9.871307373046875),1129
Điện Máy Xanh - Điện máy Xanh 177-196 Đường 3/2,"Điện máy Xanh 177-196 Đường 3/2, khóm Mỹ Cẩm A, Xã Cầu Ngang, Tỉnh Vĩnh Long, Việt Nam",POINT (106.4517822265625 9.799263954162598),2568
Điện Máy Xanh - Điện máy Xanh 161 Quốc lộ 53,"Điện máy Xanh 161 Quốc lộ 53, Xã Hiệp Mỹ, Tỉnh Vĩnh Long, Việt Nam",POINT (106.47639465332031 9.733206748962402),12980
Điện Máy Xanh - Điện máy Xanh Khóm 02,"Điện máy Xanh Khóm 02, Xã Mỹ Long, Tỉnh Vĩnh Long, Việt Nam",POINT (106.50658416748047 9.80840015411377),7855
Thế Giới Di Động - Thế giới di động Số 269,"Thế giới di động Số 269, đường 3/2, khóm Minh Thuận B, Xã Cầu Ngang, Tỉnh Vĩnh Long, Việt Nam",POINT (106.45173645019531 9.796344757080078),61
Điện Máy Xanh - Điện máy Xanh Ấp Đại Thôn A,"Điện máy Xanh Ấp Đại Thôn A, Xã Hòa Minh, Tỉnh Vĩnh Long, Việt Nam",POINT (106.47127532958984 9.905444145202637),12777
Điện Máy Xanh - Điện máy Xanh 249 Quốc Lộ 53,"Điện máy Xanh 249 Quốc Lộ 53, Phường Trường Long Hòa, Tỉnh Vĩnh Long, Việt Nam",POINT (106.5098648071289 9.68658447265625),5381
Điện Máy Xanh - Điện máy Xanh 96 Đường 2/9,"Điện máy Xanh 96 Đường 2/9, Phường Duyên Hải, Tỉnh Vĩnh Long, Việt Nam",POINT (106.49317169189453 9.633840560913086),1378
Điện Máy Xanh - Điện máy Xanh Ấp Rọ Say,"Điện máy Xanh Ấp Rọ Say, Xã Ngũ Lạc, Tỉnh Vĩnh Long, Việt Nam",POINT (106.42835998535156 9.665541648864746),9962
Điện Máy Xanh - Điện máy Xanh Khóm 06,"Điện máy Xanh Khóm 06, Xã Long Thành, Tỉnh Vĩnh Long, Việt Nam",POINT (106.439697265625 9.606919288635254),7652
Thế Giới Di Động - Thế giới di động Số 127 Đường 19/5,"Thế giới di động Số 127 Đường 19/5, Khóm 1, Phường Duyên Hải, Tỉnh Vĩnh Long, Việt Nam",POINT (106.49455261230469 9.635098457336426),9352
Điện Máy Xanh - Điện máy Xanh Khóm 1,"Điện máy Xanh Khóm 1, Xã Tân Hòa, Tỉnh Vĩnh Long, Việt Nam",POINT (106.13058471679688 9.772369384765625),5755
Điện Máy Xanh - Điện máy Xanh Số 03 Quốc Lộ 60,"Điện máy Xanh Số 03 Quốc Lộ 60,, Số 03, quốc lộ 60, khóm 4, Xã Tiểu Cần, Tỉnh Vĩnh Long, Việt Nam",POINT (106.1905288696289 9.814279556274414),1437
Điện Máy Xanh - Điện máy Xanh Ấp Kinh Xáng,"Điện máy Xanh Ấp Kinh Xáng, Xã Tập Ngãi, Tỉnh Vĩnh Long, Việt Nam",POINT (106.22234344482422 9.871818542480469),10614
Thế Giới Di Động - Thế giới di động Khóm 2,"Thế giới di động Khóm 2, Xã Tiểu Cần, Tỉnh Vĩnh Long, Việt Nam",POINT (106.19631958007812 9.821908950805664),9314
Điện Máy Xanh - Điện máy Xanh 186 Đường 3/2,"Điện máy Xanh 186 Đường 3/2, Khóm 4, Xã Trà Cú, Tỉnh Vĩnh Long, Việt Nam",POINT (106.25994110107422 9.691317558288574),5113
Điện Máy Xanh - Điện máy Xanh Ấp Trà Kha,"Điện máy Xanh Ấp Trà Kha, Xã Đại An, Tỉnh Vĩnh Long, Việt Nam",POINT (106.30437469482422 9.633970260620117),9963
Điện Máy Xanh - Điện máy Xanh Đường TL 911,"Điện máy Xanh Đường TL 911, ấp Chợ, Xã Long Hiệp, Tỉnh Vĩnh Long, Việt Nam",POINT (106.34053802490234 9.709582328796387),11997
Điện Máy Xanh - Điện máy Xanh Ấp Chợ,"Điện máy Xanh Ấp Chợ, Xã Tập Sơn, Tỉnh Vĩnh Long, Việt Nam",POINT (106.25958251953125 9.736673355102539),10437
Điện Máy Xanh - Điện máy Xanh Ấp La Bang Chợ,"Điện máy Xanh Ấp La Bang Chợ, Xã Đôn Châu, Tỉnh Vĩnh Long, Việt Nam",POINT (106.38030242919922 9.656472206115723),7727
Điện Máy Xanh - Điện máy Xanh Ấp Chợ Dưới,"Điện máy Xanh Ấp Chợ Dưới, Xã Tập Sơn, Tỉnh Vĩnh Long, Việt Nam",POINT (106.30892181396484 9.759422302246094),7329
Thế Giới Di Động - Thế giới di động Số 283,"Thế giới di động Số 283, đường 3/2, Xã Trà Cú, Tỉnh Vĩnh Long, Việt Nam",POINT (106.26017761230469 9.688556671142578),1465
Điện Máy Xanh - Điện máy Xanh 21 Điện Biên Phủ,"Điện máy Xanh 21 Điện Biên Phủ, Khóm 4, Phường Trà Vinh, Tỉnh Vĩnh Long, Việt Nam",POINT (106.34107208251953 9.924263000488281),322
Điện Máy Xanh - Điện máy Xanh 181 Võ Nguyên Giáp,"Điện máy Xanh 181 Võ Nguyên Giáp, khóm 6, Phường Nguyệt Hóa, Tỉnh Vĩnh Long, Việt Nam",POINT (106.31424713134766 9.914128303527832),2756
Điện Máy Xanh - Điện máy Xanh Ấp Sa Bình,"Điện máy Xanh Ấp Sa Bình, Phường Long Đức, Tỉnh Vĩnh Long, Việt Nam",POINT (106.33985900878906 9.958728790283203),8371
Điện Máy Xanh - Điện máy Xanh Ấp Chà Và,"Điện máy Xanh Ấp Chà Và, Xã Vinh Kim, Tỉnh Vĩnh Long, Việt Nam",POINT (106.44400024414062 9.852587699890137),7258
Điện Máy Xanh - Điện máy Xanh Khóm 02,"Điện máy Xanh Khóm 02, Xã Châu Thành, Tỉnh Vĩnh Long, Việt Nam",POINT (106.34738159179688 9.871830940246582),7328
Thế Giới Di Động - Thế giới di động 121D-123 Phạm Ngũ Lão,"Thế giới di động 121D-123 Phạm Ngũ Lão, khóm 3 (gần trường thực hành sư phạm Trà Vinh), Phường Trà Vinh, Tỉnh Vĩnh Long, Việt Nam",POINT (106.33963775634766 9.9442138671875),2090
Thế Giới Di Động - Thế giới di động 20 Hùng Vương,"Thế giới di động 20 Hùng Vương, Phường Long Đức, Tỉnh Vĩnh Long, Việt Nam",POINT (106.34342193603516 9.93713665008545),286
Thế Giới Di Động - Thế giới di động 474B Nguyễn Đáng,"Thế giới di động 474B Nguyễn Đáng, Khóm 3, Phường Trà Vinh, Tỉnh Vĩnh Long, Việt Nam",POINT (106.34013366699219 9.923439025878906),321
Điện Máy Xanh - Điện máy Xanh Tổ 11/9,"Điện máy Xanh Tổ 11/9, Xã Chiêm Hóa, Tỉnh Tuyên Quang, Việt Nam",POINT (105.27734375 22.144250869750977),1741
Điện Máy Xanh - Điện máy Xanh Đường Quốc Lộ 2,"Điện máy Xanh Đường Quốc Lộ 2, TDP. Tân An, Xã Hàm Yên, Tỉnh Tuyên Quang, Việt Nam",POINT (105.03289794921875 22.058082580566406),4283
Thế Giới Di Động - Thế giới di động Tổ nhân dân Tân Thịnh,"Thế giới di động Tổ nhân dân Tân Thịnh, Xã Hàm Yên, Tỉnh Tuyên Quang, Việt Nam",POINT (105.0324935913086 22.061981201171875),1022
Điện Máy Xanh - Điện máy Xanh Tổ 06,"Điện máy Xanh Tổ 06, Xã Nà Hang, Tỉnh Tuyên Quang, Việt Nam",POINT (105.38185119628906 22.348501205444336),1319
Điện Máy Xanh - Điện máy Xanh TDP. Cơ Quan,"Điện máy Xanh TDP. Cơ Quan, Xã Sơn Dương, Tỉnh Tuyên Quang, Việt Nam",POINT (105.39147186279297 21.696781158447266),1804
Điện Máy Xanh - Điện máy Xanh Thôn Ba Nhà,"Điện máy Xanh Thôn Ba Nhà, Xã Sơn Thủy, Tỉnh Tuyên Quang, Việt Nam",POINT (105.46122741699219 21.554994583129883),8182
Điện Máy Xanh - Điện máy Xanh Thôn Ấm Thắng,"Điện máy Xanh Thôn Ấm Thắng, Xã Bình Ca, Tỉnh Tuyên Quang, Việt Nam",POINT (105.30878448486328 21.75102996826172),10679
Thế Giới Di Động - Thế giới di động Số 46 tổ dân phố Quyết Thắng,"Thế giới di động Số 46 tổ dân phố Quyết Thắng, Xã Sơn Dương, Tỉnh Tuyên Quang, Việt Nam",POINT (105.39637756347656 21.696374893188477),943
Điện Máy Xanh - Điện máy Xanh Số 184 Quang Trung,"Điện máy Xanh Số 184 Quang Trung, tổ 23, Phường Minh Xuân, Tỉnh Tuyên Quang, Việt Nam",POINT (105.20758819580078 21.817960739135742),632
Điện Máy Xanh - Điện máy Xanh Số nhà 66 Tổ 6,"Điện máy Xanh Số nhà 66 Tổ 6, Phường Bình Thuận, Tỉnh Tuyên Quang, Việt Nam",POINT (105.22539520263672 21.703872680664062),1805
Điện Máy Xanh - Điện máy Xanh Xóm 5,"Điện máy Xanh Xóm 5, Phường Minh Xuân, Tỉnh Tuyên Quang, Việt Nam",POINT (105.17227935791016 21.832216262817383),8893
Điện Máy Xanh - Điện máy Xanh Thôn 4,"Điện máy Xanh Thôn 4, Phường An Tường, Tỉnh Tuyên Quang, Việt Nam",POINT (105.227294921875 21.777097702026367),10026
Thế Giới Di Động - Thế giới di động Số nhà 115-117 Đường Bình Thuận,"Thế giới di động Số nhà 115-117 Đường Bình Thuận, Phường Minh Xuân, Tỉnh Tuyên Quang, Việt Nam",POINT (105.21282196044922 21.814910888671875),835
Thế Giới Di Động - Thế giới di động Phường Phan Thiết,"Thế giới di động Phường Phan Thiết, Phường Minh Xuân, Tỉnh Tuyên Quang, Việt Nam",POINT (105.19791412353516 21.823434829711914),22860
Điện Máy Xanh - Điện máy Xanh Số 1F Nguyễn Trung Trực,"Điện máy Xanh Số 1F Nguyễn Trung Trực, KP. 2, Xã Bến Cầu, Tỉnh Tây Ninh, Việt Nam",POINT (106.17903900146484 11.11166763305664),1564
Điện Máy Xanh - Điện máy Xanh Ấp Long Hòa,"Điện máy Xanh Ấp Long Hòa, Xã Long Thuận, Tỉnh Tây Ninh, Việt Nam",POINT (106.12771606445312 11.129100799560547),7264
Điện Máy Xanh - Điện máy Xanh Số 22 đường 785,"Điện máy Xanh Số 22 đường 785, Xã Tân Đông, Tỉnh Tây Ninh, Việt Nam",POINT (106.21778106689453 11.66594123840332),2131
Điện Máy Xanh - Điện máy Xanh Xã Tân Thành,"Điện máy Xanh Xã Tân Thành, Tỉnh Tây Ninh, Việt Nam",POINT (106.25291442871094 11.5531005859375),7189
Điện Máy Xanh - Điện máy Xanh Đường DT795.2,"Điện máy Xanh Đường DT795.2, Xã Tân Hòa, Tỉnh Tây Ninh, Việt Nam",POINT (106.32996368408203 11.593729019165039),9171
Điện Máy Xanh - Điện máy Xanh Đường DT 781,"Điện máy Xanh Đường DT 781, Khu Phố 03, Xã Châu Thành, Tỉnh Tây Ninh, Việt Nam",POINT (106.02928924560547 11.312272071838379),4640
Điện Máy Xanh - Điện máy Xanh Ấp Vịnh,"Điện máy Xanh Ấp Vịnh, Xã Hảo Đước, Tỉnh Tây Ninh, Việt Nam",POINT (105.98808288574219 11.396875381469727),7188
Điện Máy Xanh - Điện máy Xanh Ấp Thành Đông,"Điện máy Xanh Ấp Thành Đông, Xã Ninh Điền, Tỉnh Tây Ninh, Việt Nam",POINT (105.96734619140625 11.269790649414062),7252
Thế Giới Di Động - Thế giới di động Số 14 Phạm Hùng,"Thế giới di động Số 14 Phạm Hùng, KP.3, Phường Long Hoa, Tỉnh Tây Ninh, Việt Nam",POINT (106.1270523071289 11.28575611114502),721
Thế Giới Di Động - Thế giới di động Số 145,"Thế giới di động Số 145, Quốc Lộ 22, Ấp Lộc Du, Phường Trảng Bàng, Tỉnh Tây Ninh, Việt Nam",POINT (106.35713195800781 11.030933380126953),274
Điện Máy Xanh - Điện máy Xanh 510 Nguyễn Chí Thanh,"Điện máy Xanh 510 Nguyễn Chí Thanh, Khu Phố 2, Xã Dương Minh Châu, Tỉnh Tây Ninh, Việt Nam",POINT (106.21643829345703 11.37484073638916),1883
Điện Máy Xanh - Điện máy Xanh Số 1013 Đường ĐT Tổ 1 ấp Thuận Hòa,"Điện máy Xanh Số 1013 Đường ĐT Tổ 1 ấp Thuận Hòa, Xã Truông Mít, Tỉnh Tây Ninh, Việt Nam",POINT (106.25308227539062 11.237813949584961),5349
Điện Máy Xanh - Điện máy Xanh Ấp B1,"Điện máy Xanh Ấp B1, Xã Lộc Ninh, Tỉnh Tây Ninh, Việt Nam",POINT (106.30889129638672 11.310650825500488),10878
Điện Máy Xanh - Điện máy Xanh Quốc lộ 22B,"Điện máy Xanh Quốc lộ 22B, Khu phố Rạch Sơn, Phường Gò Dầu, Tỉnh Tây Ninh, Việt Nam",POINT (106.26419067382812 11.092082977294922),5111
Điện Máy Xanh - Điện máy Xanh Số 312 Tổ 3 ấp Phước Đức A,"Điện máy Xanh Số 312 Tổ 3 ấp Phước Đức A, Xã Phước Đông, Huyện Gò Dầu, Tỉnh Tây Ninh, Việt Nam",POINT (106.32389068603516 11.120813369750977),1173
Điện Máy Xanh - Điện máy Xanh 209 đường 3/2,"Điện máy Xanh 209 đường 3/2, Phường Tân An, Thành phố Cần Thơ, Việt Nam",POINT (105.76541137695312 10.020889282226562),15168
Thế Giới Di Động - Thế giới di động Số 2,"Thế giới di động Số 2, đường Mê Linh, Phường Vĩnh Phúc, Tỉnh Phú Thọ, Việt Nam",POINT (105.59774780273438 21.313167572021484),15078
Điện Máy Xanh - Điện máy Xanh A103-A107 Hùng Vương,"Điện máy Xanh A103-A107 Hùng Vương, Phường Long Khánh, Tỉnh Đồng Nai, Việt Nam",POINT (107.24112701416016 10.936326026916504),15471
Điện Máy Xanh - Điện máy Xanh Số 32 tổ 12 đường ĐT782,"Điện máy Xanh Số 32 tổ 12 đường ĐT782, ấp Phước Đức B, Phường Gia Lộc, Tỉnh Tây Ninh, Việt Nam",POINT (106.31228637695312 11.138836860656738),5351
Điện Máy Xanh - Điện máy Xanh Đường ĐT782,"Điện máy Xanh Đường ĐT782, ấp 7, Xã Truông Mít, Tỉnh Tây Ninh, Việt Nam",POINT (106.31263732910156 11.170944213867188),10141
Điện Máy Xanh - Điện máy Xanh Ấp Đá Hàng,"Điện máy Xanh Ấp Đá Hàng, Xã Phước Thạnh, Tỉnh Tây Ninh, Việt Nam",POINT (106.23861694335938 11.15247917175293),7190
Thế Giới Di Động - Thế giới di động Phường Gia Lộc,"Thế giới di động Phường Gia Lộc, Tỉnh Tây Ninh, Việt Nam",POINT (106.3118667602539 11.139253616333008),12480
Thế Giới Di Động - Thế giới di động Khu phố 1,"Thế giới di động Khu phố 1, Phường Gò Dầu, Tỉnh Tây Ninh, Việt Nam",POINT (106.26522827148438 11.084211349487305),12514
Thế Giới Di Động - Thế giới di động Số 180 Quốc Lộ 22,"Thế giới di động Số 180 Quốc Lộ 22, khu phố Lộc Du, Phường Trảng Bàng, Tỉnh Tây Ninh, Việt Nam",POINT (106.35491180419922 11.032727241516113),1950
Điện Máy Xanh - Điện máy Xanh Số 54 Hùng Vương,"Điện máy Xanh Số 54 Hùng Vương, Khu Phố 4, Phường Long Hoa, Tỉnh Tây Ninh, Việt Nam",POINT (106.1294937133789 11.287543296813965),194
Điện Máy Xanh - Điện máy Xanh Ấp Long Bình,"Điện máy Xanh Ấp Long Bình, Phường Hòa Thành, Tỉnh Tây Ninh, Việt Nam",POINT (106.13328552246094 11.242825508117676),12660
Điện Máy Xanh - Điện máy Xanh Ấp Trường Thọ,"Điện máy Xanh Ấp Trường Thọ, Phường Long Hoa, Tỉnh Tây Ninh, Việt Nam",POINT (106.15231323242188 11.27464771270752),7247
Điện Máy Xanh - Điện máy Xanh 13 Phạm Hùng,"Điện máy Xanh 13 Phạm Hùng, Xã Tân Biên, Tỉnh Tây Ninh, Việt Nam",POINT (106.00455474853516 11.543558120727539),478
Điện Máy Xanh - Điện máy Xanh Đường QL22B,"Điện máy Xanh Đường QL22B, Ấp Thanh Hòa, Xã Trà Vong, Tỉnh Tây Ninh, Việt Nam",POINT (106.02857208251953 11.449569702148438),4639
Điện Máy Xanh - Điện máy Xanh Đường QL22B,"Điện máy Xanh Đường QL22B, ấp Tân Đông 1, Xã Tân Lập, Tỉnh Tây Ninh, Việt Nam",POINT (105.98599243164062 11.610694885253906),8973
Thế Giới Di Động - Thế giới di động Khu phố 03,"Thế giới di động Khu phố 03, Xã Tân Biên, Tỉnh Tây Ninh, Việt Nam",POINT (106.00527954101562 11.542525291442871),10889
Điện Máy Xanh - Điện máy Xanh Số 177A Tổ 7,"Điện máy Xanh Số 177A Tổ 7, Khu phố 1, Xã Tân Châu, Tỉnh Tây Ninh, Việt Nam",POINT (106.1612777709961 11.551323890686035),1565
Điện Máy Xanh - Điện máy Xanh Ấp Tân Đông,"Điện máy Xanh Ấp Tân Đông, Xã Tân Phú, Tỉnh Tây Ninh, Việt Nam",POINT (106.17121124267578 11.469966888427734),7350
Điện Máy Xanh - Điện máy Xanh Đường ĐT785 ấp Tân Dũng,"Điện máy Xanh Đường ĐT785 ấp Tân Dũng, Xã Tân Đông, Tỉnh Tây Ninh, Việt Nam",POINT (106.18443298339844 11.71581745147705),11965
Thế Giới Di Động - Thế giới di động Tổ 4,"Thế giới di động Tổ 4, KP 2, Xã Tân Châu, Tỉnh Tây Ninh, Việt Nam",POINT (106.16230010986328 11.554144859313965),269
Điện Máy Xanh - Điện máy Xanh 748 Cách Mạng Tháng 8,"Điện máy Xanh 748 Cách Mạng Tháng 8, Khu Phố 1, Phường Tân Ninh, Tỉnh Tây Ninh, Việt Nam",POINT (106.11669158935547 11.307974815368652),916
Điện Máy Xanh - Điện máy Xanh Số 119 QL 22B,"Điện máy Xanh Số 119 QL 22B, Ấp Thanh Phước, Phường Thanh Điền, Tỉnh Tây Ninh, Việt Nam",POINT (106.08482360839844 11.287954330444336),9386
Điện Máy Xanh - Điện máy Xanh Phường Ninh Thạnh,"Điện máy Xanh Phường Ninh Thạnh, Tỉnh Tây Ninh, Việt Nam",POINT (106.14857482910156 11.30832576751709),7598
Điện Máy Xanh - Điện máy Xanh Đường Lộ 10,"Điện máy Xanh Đường Lộ 10, Phường Bình Minh, Tỉnh Tây Ninh, Việt Nam",POINT (106.13079833984375 11.42159366607666),10976
Thế Giới Di Động - Thế giới di động Số 1197 Cách Mạng Tháng Tám,"Thế giới di động Số 1197 Cách Mạng Tháng Tám, KP Hiệp Nghĩa, Phường Tân Ninh, Tỉnh Tây Ninh, Việt Nam",POINT (106.12908935546875 11.30555534362793),536
Thế Giới Di Động - Thế giới di động 229 Cách Mạng Tháng 8,"Thế giới di động 229 Cách Mạng Tháng 8, Khu Phố 2, Phường Tân Ninh, Tỉnh Tây Ninh, Việt Nam",POINT (106.09095764160156 11.31631088256836),77
Thế Giới Di Động - Thế giới di động 583 Đường CMT8,"Thế giới di động 583 Đường CMT8, KP.2, Phường Tân Ninh, Tỉnh Tây Ninh, Việt Nam",POINT (106.10618591308594 11.309338569641113),444
